id,drug_concept_id,ingredient_concept_id,amount_value,amount_unit_concept_id,numerator_value,numerator_unit_concept_id,denominator_value,denominator_unit_concept_id,box_size,valid_start_date,valid_end_date,invalid_reason
145846,19035704,19035704,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
145856,19036781,19036781,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
145863,19037038,19037038,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
145967,19044522,19044522,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
145969,19044727,19044727,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
146014,19049024,19049024,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
146017,19049105,19049105,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
146095,19052489,19052489,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
146111,19052736,19052736,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
146128,19054242,19054242,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
146290,19056802,19056802,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
146312,19058274,19058274,NA,8510,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
146386,19060985,19060985,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
146392,19061088,19061088,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
146409,19062817,19062817,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
146415,19063575,19063575,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
146468,19066774,19066774,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
146514,19069022,19069022,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
146529,19069149,19069149,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
146662,19076714,19076714,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
146670,19077884,19077884,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
146671,19078092,19078092,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
146672,19078097,19078097,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
146673,19078126,19078126,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
146776,19080985,19080985,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
146791,19082306,19082306,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
146877,19087090,19087090,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
146883,19088079,19088079,NA,8576,NA,NA,NA,NA,NA,2006-10-08,2099-12-31,NA
146889,19088571,19088571,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
146902,19089969,19089969,NA,8576,NA,NA,NA,NA,NA,2008-08-31,2099-12-31,NA
146971,19092377,19092377,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
146977,19092849,19092849,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
146986,19093848,19093848,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
147000,19095164,19095164,NA,8510,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
147318,19111620,19111620,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
147622,19136048,19136048,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
147645,19137312,19137312,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
148128,35605594,35605594,NA,8576,NA,NA,NA,NA,NA,2016-05-02,2099-12-31,NA
149503,40163661,40163661,NA,8576,NA,NA,NA,NA,NA,2009-08-02,2099-12-31,NA
149504,40163668,40163668,NA,8576,NA,NA,NA,NA,NA,2009-08-02,2099-12-31,NA
149505,40163670,40163670,NA,8576,NA,NA,NA,NA,NA,2009-08-02,2099-12-31,NA
149506,40163672,40163672,NA,8576,NA,NA,NA,NA,NA,2009-08-02,2099-12-31,NA
149507,40163674,40163674,NA,8576,NA,NA,NA,NA,NA,2009-08-02,2099-12-31,NA
149508,40163676,40163676,NA,8576,NA,NA,NA,NA,NA,2009-08-02,2099-12-31,NA
149509,40163678,40163678,NA,8576,NA,NA,NA,NA,NA,2009-08-02,2099-12-31,NA
149510,40163680,40163680,NA,8576,NA,NA,NA,NA,NA,2009-08-02,2099-12-31,NA
149511,40163682,40163682,NA,8576,NA,NA,NA,NA,NA,2009-08-02,2099-12-31,NA
149512,40163684,40163684,NA,8576,NA,NA,NA,NA,NA,2009-08-02,2099-12-31,NA
149513,40163686,40163686,NA,8576,NA,NA,NA,NA,NA,2009-08-02,2099-12-31,NA
149514,40163688,40163688,NA,8576,NA,NA,NA,NA,NA,2009-08-02,2099-12-31,NA
149515,40163690,40163690,NA,8576,NA,NA,NA,NA,NA,2009-08-02,2099-12-31,NA
149516,40163692,40163692,NA,8576,NA,NA,NA,NA,NA,2009-08-02,2099-12-31,NA
149517,40163694,40163694,NA,8576,NA,NA,NA,NA,NA,2009-08-02,2099-12-31,NA
149518,40163696,40163696,NA,8576,NA,NA,NA,NA,NA,2009-08-02,2099-12-31,NA
149519,40163698,40163698,NA,8576,NA,NA,NA,NA,NA,2009-08-02,2099-12-31,NA
149520,40163700,40163700,NA,8576,NA,NA,NA,NA,NA,2009-08-02,2099-12-31,NA
149521,40163702,40163702,NA,8576,NA,NA,NA,NA,NA,2009-08-02,2099-12-31,NA
149522,40163704,40163704,NA,8576,NA,NA,NA,NA,NA,2009-08-02,2099-12-31,NA
149523,40163706,40163706,NA,8576,NA,NA,NA,NA,NA,2009-08-02,2099-12-31,NA
149524,40163708,40163708,NA,8576,NA,NA,NA,NA,NA,2009-08-02,2099-12-31,NA
149525,40163710,40163710,NA,8576,NA,NA,NA,NA,NA,2009-08-02,2099-12-31,NA
149527,40163718,40163718,NA,8576,NA,NA,NA,NA,NA,2009-08-02,2099-12-31,NA
149532,40164828,40164828,NA,8576,NA,NA,NA,NA,NA,2009-09-06,2099-12-31,NA
149542,40166605,40166605,NA,8576,NA,NA,NA,NA,NA,2009-10-04,2099-12-31,NA
150086,40225028,40225028,NA,8576,NA,NA,NA,NA,NA,2010-09-05,2099-12-31,NA
150136,40228152,40228152,NA,8576,NA,NA,NA,NA,NA,2010-10-31,2099-12-31,NA
150212,40241186,40241186,NA,8576,NA,NA,NA,NA,NA,2011-07-31,2099-12-31,NA
150216,40241331,40241331,NA,8576,NA,NA,NA,NA,NA,2011-07-31,2099-12-31,NA
150363,42873956,42873956,NA,8576,NA,NA,NA,NA,NA,2012-09-04,2099-12-31,NA
150364,42873961,42873961,NA,8576,NA,NA,NA,NA,NA,2012-09-04,2099-12-31,NA
153233,43012282,43012282,NA,8576,NA,NA,NA,NA,NA,2013-01-07,2099-12-31,NA
153520,43013024,43013024,NA,8576,NA,NA,NA,NA,NA,2013-02-04,2099-12-31,NA
154229,43526717,43526717,NA,8576,NA,NA,NA,NA,NA,2013-06-03,2099-12-31,NA
154357,43531944,43531944,NA,8576,NA,NA,NA,NA,NA,2013-07-01,2099-12-31,NA
155754,45775571,45775571,NA,8576,NA,NA,NA,NA,NA,2014-12-01,2099-12-31,NA
156042,45892419,45892419,NA,8576,NA,NA,NA,NA,NA,2015-03-02,2099-12-31,NA
156203,46221581,46221581,NA,8510,NA,NA,NA,NA,NA,2015-05-04,2099-12-31,NA
156417,46275719,46275719,NA,8576,NA,NA,NA,NA,NA,2015-09-08,2099-12-31,NA
156429,46275993,46275993,NA,8576,NA,NA,NA,NA,NA,2015-09-08,2099-12-31,NA
156430,46275996,46275996,NA,8576,NA,NA,NA,NA,NA,2015-09-08,2099-12-31,NA
156431,46275999,46275999,NA,8576,NA,NA,NA,NA,NA,2015-09-08,2099-12-31,NA
168332,40141424,967823,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
175394,40074086,1135766,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
180653,35605564,1301125,NA,8510,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
180733,40141762,1304850,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
180737,46234500,1304850,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
181495,40072394,1321341,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
182502,40071162,1361711,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
185624,40087247,1707687,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
192006,35603394,19037038,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
